2787	1.775
2790	1.7825
2793	1.7799999999999998
2796	1.7599999999999996
2799	1.7525
2802	1.7674999999999998
2805	1.7774999999999999
2808	1.7974999999999999
2811	1.8175
2814	1.8275
2817	1.8375
2820	1.8275
2823	1.8225
2826	1.84
2829	1.8525
2832	1.85
2835	1.85
2838	1.8475
2841	1.8525
2844	1.865
2847	1.87
2850	1.8575
2853	1.8525
2856	1.8525
2859	1.85
2862	1.8475
2865	1.84
2868	1.83
2871	1.835
2874	1.8325
2877	1.835
2880	1.8425
2883	1.86
2886	1.8675
2889	1.8675
2892	1.8575
2895	1.855
2898	1.8575
2901	1.86
2904	1.86
2907	1.8625
2910	1.8675
2913	1.87
2916	1.8875
2919	1.8925
2922	1.8925
2925	1.8925
2928	1.89
2931	1.885
2934	1.885
2937	1.88
2940	1.875
2943	1.8675
2946	1.8675
2949	1.8675
2952	1.8775
2955	1.875
2958	1.87
2961	1.8725
2964	1.8725
2967	1.8675
2970	1.8625
2973	1.8575
2976	1.8475
2979	1.8375
2982	1.825
2985	1.8275
2988	1.845
2991	1.8425
2994	1.845
2997	1.8425
3000	1.8325
3003	1.8275
3006	1.84
3009	1.835
3012	1.8325
3015	1.83
3018	1.83
3021	1.835
3024	1.84
3027	1.845
3030	1.8425
3033	1.8375
3036	1.84
3039	1.835
3042	1.83
3045	1.8275
3048	1.8275
3051	1.825
3054	1.83
3057	1.83
3060	1.8425
3063	1.85
3066	1.85
3069	1.8575
3072	1.8675
3075	1.8675
3078	1.865
3081	1.86
3084	1.8625
3087	1.855
3090	1.8375
3093	1.815
3096	1.8175
3099	1.8075
3102	1.795
3105	1.7825
3108	1.7825
3111	1.7774999999999999
3114	1.7774999999999999
3117	1.7725
3120	1.775
3123	1.7774999999999999
3126	1.7799999999999998
3129	1.7725
3132	1.785
3135	1.79
3138	1.7925
3141	1.8025
3144	1.8125
3147	1.8125
3150	1.8075
3153	1.7999999999999998
3156	1.7925
3159	1.7874999999999999
3162	1.7799999999999998
3165	1.775
3168	1.7925
3171	1.7925
3174	1.7825
3177	1.7799999999999998
3180	1.7774999999999999
3183	1.7774999999999999
3186	1.7799999999999998
3189	1.7725
3192	1.7725
3195	1.77
3198	1.765
3201	1.765
3204	1.7825
3207	1.7925
3210	1.7874999999999999
3213	1.785
3216	1.7825
3219	1.7799999999999998
3222	1.7774999999999999
3225	1.77
3228	1.7674999999999998
3231	1.765
3234	1.765
3237	1.7599999999999996
3240	1.7725
3243	1.7774999999999999
3246	1.7774999999999999
3249	1.785
3252	1.79
3255	1.79
3258	1.79
3261	1.79
3264	1.7974999999999999
3267	1.7999999999999998
3270	1.79
3273	1.785
3276	1.795
3279	1.8025
